time_s,speed_mps,acc_mps2,force_N,motor_rpm,motor_torque_Nm
242.0,33.916666666666664,0.07738095238095358,781.1275010962322,9716.40927576021,26.84286945347877
243.0,34.0,0.07208994708994777,774.3444700529112,9740.282517223995,26.609775603192823
244.0,34.083333333333336,0.07341269841269922,778.8102526835332,9764.15575868778,26.763238923832755
245.0,34.11111111111111,0.05489417989417993,748.0690124250441,9772.113505842373,25.706838914949966
246.0,34.19444444444444,0.021825396825397223,694.0764231641322,9795.986747306157,23.851423476430657
247.0,34.19444444444444,-0.029100529100527132,607.5023490900608,9795.986747306157,20.87636938453817
248.0,34.11111111111111,-0.11309523809523475,462.48700184303914,9772.113505842373,15.893024118317495
249.0,33.97222222222222,-0.21693121693121364,282.27066218530103,9732.324770069401,9.700022755508625
250.0,33.69444444444444,-0.3280423280423254,86.03665061122575,9652.74729852345,2.9565859316572425
251.0,33.30555555555556,-0.4490740740740716,-129.89917736496488,9541.338838359126,-4.463889256528002
252.0,32.80555555555555,-0.5529100529100511,-319.33762610835254,9398.099389576419,-10.97380158447947
253.0,32.19444444444444,-0.6263227513227506,-459.6616647988305,9223.028952175335,-15.795933498241595
254.0,31.52777777777778,-0.6726190476190469,-554.9660694284601,9032.04302046506,-19.070998949431615
255.0,30.861111111111107,-0.6739417989417983,-573.4680920475078,8841.057088754786,-19.706807286855934
256.0,30.166666666666664,-0.6640211640211636,-573.1642139748672,8642.113409889917,-19.696364741404366
257.0,29.5,-0.6851851851851847,-624.6872110648138,8451.127478179644,-21.46691446958123
258.0,28.88888888888889,-0.7208994708994712,-699.3451689241627,8276.057040778558,-24.032480031758165
259.0,28.083333333333332,-0.7466931216931231,-761.1287164963649,8045.282373295309,-26.15562599643865
260.0,27.305555555555554,-0.7533068783068806,-789.206786227407,7822.465452966656,-27.120508117780307
261.0,26.583333333333332,-0.6898148148148184,-696.479144803247,7615.564026947192,-23.933991230352127
262.0,25.97222222222222,-0.5429894179894222,-459.42660183587583,7440.4935895461085,-15.787855733191607
263.0,25.416666666666664,-0.37103174603174993,-178.25494453869715,7281.338646454211,-6.12559946868375
264.0,25.194444444444443,-0.20436507936508214,100.68337614031714,7217.676669217453,3.4599098330005886
265.0,25.11111111111111,-0.07407407407407614,320.5399056790089,7193.80342775367,11.015117033642916
266.0,25.055555555555557,-0.017857142857144362,415.0195843496448,7177.887933444481,14.261841386585731
267.0,25.055555555555557,-0.016534391534392307,417.2682615983233,7177.887933444481,14.339115518842723
268.0,25.027777777777775,-0.02513227513227632,402.10821185460554,7169.930186289884,13.8181516101239
269.0,25.0,-0.03968253968254033,376.8297175396815,7161.972439135291,12.949474829542318
270.0,24.944444444444443,-0.05026455026454943,357.75601953483385,7146.056944826101,12.294021289856833
271.0,24.888888888888886,-0.05423280423280295,349.92811996472875,7130.141450516911,12.025021304629854
272.0,24.833333333333336,-0.06150793650793534,336.4809394642878,7114.225956207723,11.562918881934289
273.0,24.77777777777778,-0.07341269841269765,315.1658007848338,7098.310461898533,10.830439889513187
274.0,24.694444444444446,-0.09126984126984154,283.1976156244485,7074.437220434748,9.731876825582422
275.0,24.583333333333332,-0.1117724867724874,246.20350453538256,7042.606231816369,8.460601530425517
276.0,24.47222222222222,-0.12698412698412737,218.21375120645882,7010.775243197991,7.498754336991712
277.0,24.333333333333332,-0.13359788359788394,204.32147732804177,6970.986507425016,7.021356609211057
278.0,24.194444444444443,-0.1402116402116403,190.44427964561274,6931.197771652042,6.54447696376676
279.0,24.055555555555554,-0.1448412698412698,179.95517403218702,6891.409035879068,6.184026599044227
280.0,23.916666666666664,-0.14682539682539608,173.97849911210446,6851.620300106093,5.978642581171974
281.0,23.75,-0.15277777777777693,160.75496121527922,6803.873817178526,5.524225471315437
282.0,23.61111111111111,-0.1587301587301585,148.06542218033553,6764.085081405552,5.088158837812218
283.0,23.444444444444446,-0.16071428571428606,141.62771718694833,6716.338598477983,4.866931862094444
284.0,23.277777777777775,-0.16402116402116435,132.96304466710703,6668.592115550414,4.56917679268409
285.0,23.11111111111111,-0.16865079365079366,122.07140462081131,6620.845632622846,4.194893629581144
286.0,22.944444444444443,-0.1812169312169307,97.70941080467463,6573.099149695277,3.357711711500846
287.0,22.75,-0.21097883597883474,43.64212477348099,6517.394919613115,1.4997293736591404
288.0,22.527777777777775,-0.25992063492063305,-43.49080534115646,6453.732942376355,-1.4945293931668886
289.0,22.22222222222222,-0.33862433862433616,-182.6304070193962,6366.197723675815,-6.275959004102961
290.0,21.86111111111111,-0.44246031746031456,-365.37231102898534,6262.74701066608,-12.555749519896402
291.0,21.36111111111111,-0.5562169312169281,-567.2036363596728,6119.507561883376,-19.4915338955214
292.0,20.72222222222222,-0.6772486772486743,-783.4642055974377,5936.479377327697,-26.923168577231536
293.0,20.0,-0.7910052910052886,-988.3433347089906,5729.5779513082325,-33.963688477972184
294.0,19.166666666666668,-0.8783068783068766,-1149.5104949272459,5490.845536670389,-39.502078863479234
295.0,18.22222222222222,-0.9477513227513216,-1281.3649911463824,5220.282133414167,-44.033161207779465
296.0,17.25,-1.0019841269841265,-1387.037369935515,4941.760983003351,-47.66451443077371
297.0,16.25,-1.0310846560846567,-1449.5992319064164,4655.28208543794,-49.81440659472221
298.0,15.194444444444445,-1.0383597883597895,-1474.937309706241,4352.887693563338,-50.68513091774023
299.0,14.138888888888888,-1.0310846560846578,-1474.669136690369,4050.4933016887358,-50.675915350184496
300.0,13.138888888888888,-0.9953703703703722,-1424.6143245871945,3764.0144041233243,-48.95581871433657
301.0,12.166666666666666,-0.9417989417989437,-1343.1569861970931,3485.493253712508,-46.15659746381763
302.0,11.222222222222221,-0.8968253968253984,-1275.3339865167575,3214.9298504562853,-43.82591018957929
303.0,10.388888888888888,-0.8597883597883611,-1219.4085918408311,2976.1974358184425,-41.90407532099076
304.0,9.527777777777777,-0.8359788359788368,-1185.6343735289918,2729.5072740260052,-40.74344926216467
305.0,8.694444444444445,-0.8399470899470903,-1198.3143960157634,2490.7748593881624,-41.17918886652107
306.0,7.861111111111111,-0.8578042328042335,-1234.062786558092,2252.0424447503187,-42.40765589546707
307.0,7.0,-0.8664021164021176,-1253.6799628836,2005.3522829578817,-43.08178566610309
308.0,6.111111111111111,-0.8604497354497369,-1248.1151325485034,1750.7043740108488,-42.89055438311008
